tau,rho,precision,recall,far,f1,tp,nAccepted,nFalseAccept
0.0109409190371991,3,0.998305084745763,0.981666666666667,0.00333333333333333,0.989915966386555,1767,1770,3
0.0109409190371991,4,1,0.97,0,0.984771573604061,1746,1746,0
0.0109409190371991,5,1,0.946666666666667,0,0.972602739726027,1704,1704,0
0.0109409190371991,7,1,0.895,0,0.944591029023747,1611,1611,0
0.0109409190371991,10,1,0.812222222222222,0,0.896382587369712,1462,1462,0
0.0112781954887218,1,0.831247102457116,0.996111111111111,0.4,0.906242102602982,1793,2157,360
0.0112781954887218,1.1,0.882758620689655,0.995555555555556,0.262222222222222,0.935770234986945,1792,2030,236
0.0112781954887218,1.25,0.905507832238504,0.995555555555556,0.205555555555556,0.948399047367028,1792,1979,185
0.0112781954887218,1.5,0.955733333333333,0.995555555555556,0.0922222222222222,0.975238095238095,1792,1875,83
0.0112781954887218,1.75,0.985140341221794,0.994444444444444,0.03,0.98977052806193,1790,1817,27
0.0112781954887218,2,0.990022172949002,0.992222222222222,0.02,0.991120976692564,1786,1804,18
0.0112781954887218,2.5,0.997192588433464,0.986666666666667,0.00555555555555556,0.991901703434795,1776,1781,5
0.0112781954887218,3,0.998305084745763,0.981666666666667,0.00333333333333333,0.989915966386555,1767,1770,3
0.0112781954887218,4,1,0.97,0,0.984771573604061,1746,1746,0
0.0112781954887218,5,1,0.946666666666667,0,0.972602739726027,1704,1704,0
0.0112781954887218,7,1,0.895,0,0.944591029023747,1611,1611,0
0.0112781954887218,10,1,0.812222222222222,0,0.896382587369712,1462,1462,0
0.01171106249877,1,0.840600093764651,0.996111111111111,0.373333333333333,0.911772184083397,1793,2133,336
0.01171106249877,1.1,0.885813148788927,0.995555555555556,0.254444444444444,0.937483651582527,1792,2023,229
0.01171106249877,1.25,0.907341772151899,0.995555555555556,0.201111111111111,0.949403973509934,1792,1975,181
0.01171106249877,1.5,0.95624332977588,0.995555555555556,0.0911111111111111,0.97550353837779,1792,1874,82
0.01171106249877,1.75,0.985140341221794,0.994444444444444,0.03,0.98977052806193,1790,1817,27
0.01171106249877,2,0.990022172949002,0.992222222222222,0.02,0.991120976692564,1786,1804,18
0.01171106249877,2.5,0.997192588433464,0.986666666666667,0.00555555555555556,0.991901703434795,1776,1781,5
0.01171106249877,3,0.998305084745763,0.981666666666667,0.00333333333333333,0.989915966386555,1767,1770,3
0.01171106249877,4,1,0.97,0,0.984771573604061,1746,1746,0
0.01171106249877,5,1,0.946666666666667,0,0.972602739726027,1704,1704,0
0.01171106249877,7,1,0.895,0,0.944591029023747,1611,1611,0
0.01171106249877,10,1,0.812222222222222,0,0.896382587369712,1462,1462,0
0.0121048392019465,1,0.849360492657508,0.996111111111111,0.348888888888889,0.916901048325236,1793,2111,314
0.0121048392019465,1.1,0.891098955743411,0.995555555555556,0.241111111111111,0.94043558121228,1792,2011,217
0.0121048392019465,1.25,0.911032028469751,0.995555555555556,0.192222222222222,0.951420228298381,1792,1967,173
0.0121048392019465,1.5,0.957264957264957,0.995555555555556,0.0888888888888889,0.9760348583878,1792,1872,80
0.0121048392019465,1.75,0.98568281938326,0.994444444444444,0.0288888888888889,0.990044247787611,1790,1816,26
0.0121048392019465,2,0.99057127010538,0.992222222222222,0.0188888888888889,0.991396058839856,1786,1803,17
0.0121048392019465,2.5,0.997192588433464,0.986666666666667,0.00555555555555556,0.991901703434795,1776,1781,5
0.0121048392019465,3,0.998305084745763,0.981666666666667,0.00333333333333333,0.989915966386555,1767,1770,3
0.0121048392019465,4,1,0.97,0,0.984771573604061,1746,1746,0
0.0121048392019465,5,1,0.946666666666667,0,0.972602739726027,1704,1704,0
0.0121048392019465,7,1,0.895,0,0.944591029023747,1611,1611,0
0.0121048392019465,10,1,0.812222222222222,0,0.896382587369712,1462,1462,0
0.0124674378660085,1,0.858716475095785,0.996111111111111,0.324444444444444,0.922325102880658,1793,2088,292
0.0124674378660085,1.1,0.894658012980529,0.995555555555556,0.232222222222222,0.942413883775966,1792,2003,209
0.0124674378660085,1.25,0.913819479857216,0.995555555555556,0.185555555555556,0.952938048391385,1792,1961,167
0.0124674378660085,1.5,0.957776590058792,0.995555555555556,0.0877777777777778,0.976300735494416,1792,1871,79
0.0124674378660085,1.75,0.98568281938326,0.994444444444444,0.0288888888888889,0.990044247787611,1790,1816,26
0.0124674378660085,2,0.99057127010538,0.992222222222222,0.0188888888888889,0.991396058839856,1786,1803,17
0.0124674378660085,2.5,0.997192588433464,0.986666666666667,0.00555555555555556,0.991901703434795,1776,1781,5
0.0124674378660085,3,0.998305084745763,0.981666666666667,0.00333333333333333,0.989915966386555,1767,1770,3
0.0124674378660085,4,1,0.97,0,0.984771573604061,1746,1746,0
0.0124674378660085,5,1,0.946666666666667,0,0.972602739726027,1704,1704,0
0.0124674378660085,7,1,0.895,0,0.944591029023747,1611,1611,0
0.0124674378660085,10,1,0.812222222222222,0,0.896382587369712,1462,1462,0
0.0128918865556292,1,0.868280871670702,0.996111111111111,0.298888888888889,0.927813712807245,1793,2065,269
0.0128918865556292,1.1,0.899598393574297,0.995555555555556,0.22,0.945147679324895,1792,1992,198
0.0128918865556292,1.25,0.917562724014337,0.995555555555556,0.176666666666667,0.954969357847056,1792,1953,159
0.0128918865556292,1.5,0.960342979635584,0.995555555555556,0.0822222222222222,0.977632296781233,1792,1866,74
0.0128918865556292,1.75,0.98568281938326,0.994444444444444,0.0288888888888889,0.990044247787611,1790,1816,26
0.0128918865556292,2,0.99057127010538,0.992222222222222,0.0188888888888889,0.991396058839856,1786,1803,17
0.0128918865556292,2.5,0.997192588433464,0.986666666666667,0.00555555555555556,0.991901703434795,1776,1781,5
0.0128918865556292,3,0.998305084745763,0.981666666666667,0.00333333333333333,0.989915966386555,1767,1770,3
0.0128918865556292,4,1,0.97,0,0.984771573604061,1746,1746,0
0.0128918865556292,5,1,0.946666666666667,0,0.972602739726027,1704,1704,0
0.0128918865556292,7,1,0.895,0,0.944591029023747,1611,1611,0
0.0128918865556292,10,1,0.812222222222222,0,0.896382587369712,1462,1462,0
0.0135135135135135,1,0.876344086021505,0.996111111111111,0.277777777777778,0.932397295891836,1793,2046,250
0.0135135135135135,1.1,0.904593639575972,0.995555555555556,0.207777777777778,0.947897381645067,1792,1981,187
0.0135135135135135,1.25,0.920390344119158,0.995555555555556,0.17,0.956498532159061,1792,1947,153
0.0135135135135135,1.5,0.960857908847185,0.995555555555556,0.0811111111111111,0.977899045020464,1792,1865,73
0.0135135135135135,1.75,0.98568281938326,0.994444444444444,0.0288888888888889,0.990044247787611,1790,1816,26
0.0135135135135135,2,0.99057127010538,0.992222222222222,0.0188888888888889,0.991396058839856,1786,1803,17
0.0135135135135135,2.5,0.997192588433464,0.986666666666667,0.00555555555555556,0.991901703434795,1776,1781,5
0.0135135135135135,3,0.998305084745763,0.981666666666667,0.00333333333333333,0.989915966386555,1767,1770,3
0.0135135135135135,4,1,0.97,0,0.984771573604061,1746,1746,0
0.0135135135135135,5,1,0.946666666666667,0,0.972602739726027,1704,1704,0
0.0135135135135135,7,1,0.895,0,0.944591029023747,1611,1611,0
0.0135135135135135,10,1,0.812222222222222,0,0.896382587369712,1462,1462,0
0.0139543768434787,1,0.887623762376238,0.996111111111111,0.25,0.938743455497382,1793,2020,225
0.0139543768434787,1.1,0.910569105691057,0.995555555555556,0.193333333333333,0.951167728237792,1792,1968,174
0.0139543768434787,1.25,0.925141972121838,0.995555555555556,0.158888888888889,0.959058067968959,1792,1937,143
0.0139543768434787,1.5,0.962406015037594,0.995555555555556,0.0777777777777778,0.978700163844893,1792,1862,70
0.0139543768434787,1.75,0.986225895316804,0.994444444444444,0.0277777777777778,0.990318118948824,1790,1815,25
0.0139543768434787,2,0.99057127010538,0.992222222222222,0.0188888888888889,0.991396058839856,1786,1803,17
0.0139543768434787,2.5,0.997192588433464,0.986666666666667,0.00555555555555556,0.991901703434795,1776,1781,5
0.0139543768434787,3,0.998305084745763,0.981666666666667,0.00333333333333333,0.989915966386555,1767,1770,3
0.0139543768434787,4,1,0.97,0,0.984771573604061,1746,1746,0
0.0139543768434787,5,1,0.946666666666667,0,0.972602739726027,1704,1704,0
0.0139543768434787,7,1,0.895,0,0.944591029023747,1611,1611,0
0.0139543768434787,10,1,0.812222222222222,0,0.896382587369712,1462,1462,0
0.0145010794831767,1,0.897846770155233,0.996111111111111,0.224444444444444,0.944429813010271,1793,1997,202
0.0145010794831767,1.1,0.917562724014337,0.995555555555556,0.176666666666667,0.954969357847056,1792,1953,159
0.0145010794831767,1.25,0.930425752855659,0.995555555555556,0.146666666666667,0.961889425657542,1792,1926,132
0.0145010794831767,1.5,0.963440860215054,0.995555555555556,0.0755555555555556,0.979234972677596,1792,1860,68
0.0145010794831767,1.75,0.986225895316804,0.994444444444444,0.0277777777777778,0.990318118948824,1790,1815,25
0.0145010794831767,2,0.99057127010538,0.992222222222222,0.0188888888888889,0.991396058839856,1786,1803,17
0.0145010794831767,2.5,0.997192588433464,0.986666666666667,0.00555555555555556,0.991901703434795,1776,1781,5
0.0145010794831767,3,0.998305084745763,0.981666666666667,0.00333333333333333,0.989915966386555,1767,1770,3
0.0145010794831767,4,1,0.97,0,0.984771573604061,1746,1746,0
0.0145010794831767,5,1,0.946666666666667,0,0.972602739726027,1704,1704,0
0.0145010794831767,7,1,0.895,0,0.944591029023747,1611,1611,0
0.0145010794831767,10,1,0.812222222222222,0,0.896382587369712,1462,1462,0
0.0158140183757886,1,0.907341772151899,0.995555555555556,0.202222222222222,0.949403973509934,1792,1975,182
0.0158140183757886,1.1,0.92319587628866,0.995,0.164444444444444,0.957754010695187,1791,1940,148
0.0158140183757886,1.25,0.934759916492693,0.995,0.137777777777778,0.963939720129171,1791,1916,124
0.0158140183757886,1.5,0.963939720129171,0.995,0.0744444444444444,0.979223619464188,1791,1858,67
0.0158140183757886,1.75,0.986218302094818,0.993888888888889,0.0277777777777778,0.990038738240177,1789,1814,25
0.0158140183757886,2,0.990566037735849,0.991666666666667,0.0188888888888889,0.991116046640755,1785,1802,17
0.0158140183757886,2.5,0.997192588433464,0.986666666666667,0.00555555555555556,0.991901703434795,1776,1781,5
0.0158140183757886,3,0.998305084745763,0.981666666666667,0.00333333333333333,0.989915966386555,1767,1770,3
0.0158140183757886,4,1,0.97,0,0.984771573604061,1746,1746,0
0.0158140183757886,5,1,0.946666666666667,0,0.972602739726027,1704,1704,0
0.0158140183757886,7,1,0.895,0,0.944591029023747,1611,1611,0
0.0158140183757886,10,1,0.812222222222222,0,0.896382587369712,1462,1462,0
0.0165016501650165,1,0.916581371545548,0.995,0.181111111111111,0.954182205647309,1791,1954,163
0.0165016501650165,1.1,0.929423975090815,0.995,0.151111111111111,0.961094714247384,1791,1927,136
0.0165016501650165,1.25,0.940651260504202,0.995,0.125555555555556,0.967062634989201,1791,1904,113
0.0165016501650165,1.5,0.964458804523425,0.995,0.0733333333333333,0.979491386382281,1791,1857,66
0.0165016501650165,1.75,0.986218302094818,0.993888888888889,0.0277777777777778,0.990038738240177,1789,1814,25
0.0165016501650165,2,0.990566037735849,0.991666666666667,0.0188888888888889,0.991116046640755,1785,1802,17
0.0165016501650165,2.5,0.997192588433464,0.986666666666667,0.00555555555555556,0.991901703434795,1776,1781,5
0.0165016501650165,3,0.998305084745763,0.981666666666667,0.00333333333333333,0.989915966386555,1767,1770,3
0.0165016501650165,4,1,0.97,0,0.984771573604061,1746,1746,0
0.0165016501650165,5,1,0.946666666666667,0,0.972602739726027,1704,1704,0
0.0165016501650165,7,1,0.895,0,0.944591029023747,1611,1611,0
0.0165016501650165,10,1,0.812222222222222,0,0.896382587369712,1462,1462,0
0.0171325344146979,1,0.927941938828408,0.994444444444444,0.154444444444444,0.960042906945562,1790,1929,139
0.0171325344146979,1.1,0.937663698271346,0.994444444444444,0.132222222222222,0.965219735777838,1790,1909,119
0.0171325344146979,1.25,0.949098621420997,0.994444444444444,0.106666666666667,0.971242539338036,1790,1886,96
0.0171325344146979,1.5,0.966522678185745,0.994444444444444,0.0688888888888889,0.980284775465498,1790,1852,62
0.0171325344146979,1.75,0.986210700496415,0.993333333333333,0.0277777777777778,0.989759202878494,1788,1813,25
0.0171325344146979,2,0.990560799555802,0.991111111111111,0.0188888888888889,0.990835878922522,1784,1801,17
0.0171325344146979,2.5,0.997191011235955,0.986111111111111,0.00555555555555556,0.991620111731844,1775,1780,5
0.0171325344146979,3,0.998304126625212,0.981111111111111,0.00333333333333333,0.989632950406276,1766,1769,3
0.0171325344146979,4,1,0.969444444444444,0,0.984485190409027,1745,1745,0
0.0171325344146979,5,1,0.946666666666667,0,0.972602739726027,1704,1704,0
0.0171325344146979,7,1,0.895,0,0.944591029023747,1611,1611,0
0.0171325344146979,10,1,0.812222222222222,0,0.896382587369712,1462,1462,0
0.0180448020753818,1,0.938122705820661,0.993888888888889,0.131111111111111,0.965200971135689,1789,1907,118
0.0180448020753818,1.1,0.945060750132065,0.993888888888889,0.115555555555556,0.968860005415651,1789,1893,104
0.0180448020753818,1.25,0.95668449197861,0.993888888888889,0.09,0.974931880108992,1789,1870,81
0.0180448020753818,1.5,0.968597726042231,0.993888888888889,0.0644444444444444,0.981080340005484,1789,1847,58
0.0180448020753818,1.75,0.986203090507726,0.992777777777778,0.0277777777777778,0.989479512735327,1787,1812,25
0.0180448020753818,2,0.990555555555556,0.990555555555556,0.0188888888888889,0.990555555555556,1783,1800,17
0.0180448020753818,2.5,0.997189432265318,0.985555555555556,0.00555555555555556,0.991338362671137,1774,1779,5
0.0180448020753818,3,0.998303167420814,0.980555555555556,0.00333333333333333,0.989349775784753,1765,1768,3
0.0180448020753818,4,1,0.968888888888889,0,0.984198645598194,1744,1744,0
0.0180448020753818,5,1,0.946666666666667,0,0.972602739726027,1704,1704,0
0.0180448020753818,7,1,0.895,0,0.944591029023747,1611,1611,0
0.0180448020753818,10,1,0.812222222222222,0,0.896382587369712,1462,1462,0
0.0189567892804209,1,0.949575371549894,0.993888888888889,0.105555555555556,0.971226927252986,1789,1884,95
0.0189567892804209,1.1,0.954642475987193,0.993888888888889,0.0944444444444444,0.973870440936309,1789,1874,85
0.0189567892804209,1.25,0.965461413923367,0.993888888888889,0.0711111111111111,0.979468929646866,1789,1853,64
0.0189567892804209,1.5,0.974931880108992,0.993888888888889,0.0511111111111111,0.984319119669876,1789,1835,46
0.0189567892804209,1.75,0.986747653230259,0.992777777777778,0.0266666666666667,0.989753530877873,1787,1811,24
0.0189567892804209,2,0.991106170094497,0.990555555555556,0.0177777777777778,0.990830786329536,1783,1799,16
0.0189567892804209,2.5,0.997189432265318,0.985555555555556,0.00555555555555556,0.991338362671137,1774,1779,5
0.0189567892804209,3,0.998303167420814,0.980555555555556,0.00333333333333333,0.989349775784753,1765,1768,3
0.0189567892804209,4,1,0.968888888888889,0,0.984198645598194,1744,1744,0
0.0189567892804209,5,1,0.946666666666667,0,0.972602739726027,1704,1704,0
0.0189567892804209,7,1,0.895,0,0.944591029023747,1611,1611,0
0.0189567892804209,10,1,0.812222222222222,0,0.896382587369712,1462,1462,0
0.0197689626470868,1,0.961311123052123,0.993888888888889,0.08,0.977328598743513,1789,1861,72
0.0197689626470868,1.1,0.963381798599892,0.993888888888889,0.0755555555555556,0.978397593656002,1789,1857,68
0.0197689626470868,1.25,0.971226927252986,0.993888888888889,0.0588888888888889,0.982427237781439,1789,1842,53
0.0197689626470868,1.5,0.98027397260274,0.993888888888889,0.04,0.987034482758621,1789,1825,36
0.0197689626470868,1.75,0.988384955752212,0.992777777777778,0.0233333333333333,0.990576496674058,1787,1808,21
0.0197689626470868,2,0.992209237618253,0.990555555555556,0.0155555555555556,0.991381706978037,1783,1797,14
0.0197689626470868,2.5,0.997750281214848,0.985555555555556,0.00444444444444444,0.991615427613192,1774,1778,4
0.0197689626470868,3,0.998868138087153,0.980555555555556,0.00222222222222222,0.989627137650687,1765,1767,2
0.0197689626470868,4,1,0.968888888888889,0,0.984198645598194,1744,1744,0
0.0197689626470868,5,1,0.946666666666667,0,0.972602739726027,1704,1704,0
0.0197689626470868,7,1,0.895,0,0.944591029023747,1611,1611,0
0.0197689626470868,10,1,0.812222222222222,0,0.896382587369712,1462,1462,0
0.0212765957446809,1,0.971739130434783,0.993333333333333,0.0577777777777778,0.982417582417582,1788,1840,52
0.0212765957446809,1.1,0.971739130434783,0.993333333333333,0.0577777777777778,0.982417582417582,1788,1840,52
0.0212765957446809,1.25,0.978653530377668,0.993333333333333,0.0433333333333333,0.985938792390405,1788,1827,39
0.0212765957446809,1.5,0.985123966942149,0.993333333333333,0.03,0.989211618257261,1788,1815,27
0.0212765957446809,1.75,0.988925802879291,0.992222222222222,0.0222222222222222,0.99057127010538,1786,1806,20
0.0212765957446809,2,0.992761692650334,0.990555555555556,0.0144444444444444,0.991657397107898,1783,1796,13
0.0212765957446809,2.5,0.998311761395611,0.985555555555556,0.00333333333333333,0.991892647469947,1774,1777,3
0.0212765957446809,3,0.999433748584372,0.980555555555556,0.00111111111111111,0.989904655075715,1765,1766,1
0.0212765957446809,4,1,0.968888888888889,0,0.984198645598194,1744,1744,0
0.0212765957446809,5,1,0.946666666666667,0,0.972602739726027,1704,1704,0
0.0212765957446809,7,1,0.895,0,0.944591029023747,1611,1611,0
0.0212765957446809,10,1,0.812222222222222,0,0.896382587369712,1462,1462,0
0.022987742983302,1,0.984030837004405,0.992777777777778,0.0322222222222222,0.988384955752212,1787,1816,29
0.022987742983302,1.1,0.984030837004405,0.992777777777778,0.0322222222222222,0.988384955752212,1787,1816,29
0.022987742983302,1.25,0.986747653230259,0.992777777777778,0.0266666666666667,0.989753530877873,1787,1811,24
0.022987742983302,1.5,0.988931931377975,0.992777777777778,0.0222222222222222,0.990851122816745,1787,1807,20
0.022987742983302,1.75,0.991666666666667,0.991666666666667,0.0166666666666667,0.991666666666667,1785,1800,15
0.022987742983302,2,0.994419642857143,0.99,0.0111111111111111,0.992204899777283,1782,1792,10
0.022987742983302,2.5,0.998310810810811,0.985,0.00333333333333333,0.991610738255034,1773,1776,3
0.022987742983302,3,0.99943342776204,0.98,0.00111111111111111,0.989621318373071,1764,1765,1
0.022987742983302,4,1,0.968888888888889,0,0.984198645598194,1744,1744,0
0.022987742983302,5,1,0.946666666666667,0,0.972602739726027,1704,1704,0
0.022987742983302,7,1,0.895,0,0.944591029023747,1611,1611,0
0.022987742983302,10,1,0.812222222222222,0,0.896382587369712,1462,1462,0
0.0267175572519084,1,0.992753623188406,0.989444444444444,0.0144444444444444,0.991096271563717,1781,1794,13
0.0267175572519084,1.1,0.992753623188406,0.989444444444444,0.0144444444444444,0.991096271563717,1781,1794,13
0.0267175572519084,1.25,0.992753623188406,0.989444444444444,0.0144444444444444,0.991096271563717,1781,1794,13
0.0267175572519084,1.5,0.992753623188406,0.989444444444444,0.0144444444444444,0.991096271563717,1781,1794,13
0.0267175572519084,1.75,0.994410285075461,0.988333333333333,0.0111111111111111,0.991362496517136,1779,1789,10
0.0267175572519084,2,0.995518207282913,0.987222222222222,0.00888888888888889,0.991352859135286,1777,1785,8
0.0267175572519084,2.5,0.99830985915493,0.984444444444444,0.00333333333333333,0.991328671328671,1772,1775,3
0.0267175572519084,3,0.999433106575964,0.979444444444444,0.00111111111111111,0.989337822671156,1763,1764,1
0.0267175572519084,4,1,0.968888888888889,0,0.984198645598194,1744,1744,0
0.0267175572519084,5,1,0.946666666666667,0,0.972602739726027,1704,1704,0
0.0267175572519084,7,1,0.895,0,0.944591029023747,1611,1611,0
0.0267175572519084,10,1,0.812222222222222,0,0.896382587369712,1462,1462,0
0.0341806000750818,1,0.998870694522868,0.982777777777778,0.00222222222222222,0.990758891066928,1769,1771,2
0.0341806000750818,1.1,0.998870694522868,0.982777777777778,0.00222222222222222,0.990758891066928,1769,1771,2
0.0341806000750818,1.25,0.998870694522868,0.982777777777778,0.00222222222222222,0.990758891066928,1769,1771,2
0.0341806000750818,1.5,0.998870694522868,0.982777777777778,0.00222222222222222,0.990758891066928,1769,1771,2
0.0341806000750818,1.75,0.999434389140271,0.981666666666667,0.00111111111111111,0.990470852017937,1767,1768,1
0.0341806000750818,2,0.999434069043577,0.981111111111111,0.00111111111111111,0.990187832912812,1766,1767,1
0.0341806000750818,2.5,0.99943342776204,0.98,0.00111111111111111,0.989621318373071,1764,1765,1
0.0341806000750818,3,0.999431171786121,0.976111111111111,0.00111111111111111,0.987633501967398,1757,1758,1
0.0341806000750818,4,1,0.966111111111111,0,0.982763492512009,1739,1739,0
0.0341806000750818,5,1,0.944444444444444,0,0.971428571428571,1700,1700,0
0.0341806000750818,7,1,0.893333333333333,0,0.943661971830986,1608,1608,0
0.0341806000750818,10,1,0.812222222222222,0,0.896382587369712,1462,1462,0
0.0471247322458395,1,1,0.971111111111111,0,0.985343855693348,1748,1748,0
0.0471247322458395,1.1,1,0.971111111111111,0,0.985343855693348,1748,1748,0
0.0471247322458395,1.25,1,0.971111111111111,0,0.985343855693348,1748,1748,0
0.0471247322458395,1.5,1,0.971111111111111,0,0.985343855693348,1748,1748,0
0.0471247322458395,1.75,1,0.971111111111111,0,0.985343855693348,1748,1748,0
0.0471247322458395,2,1,0.971111111111111,0,0.985343855693348,1748,1748,0
0.0471247322458395,2.5,1,0.971111111111111,0,0.985343855693348,1748,1748,0
0.0471247322458395,3,1,0.968888888888889,0,0.984198645598194,1744,1744,0
0.0471247322458395,4,1,0.961666666666667,0,0.980458793542906,1731,1731,0
0.0471247322458395,5,1,0.942222222222222,0,0.97025171624714,1696,1696,0
0.0471247322458395,7,1,0.892222222222222,0,0.943041691133294,1606,1606,0
0.0471247322458395,10,1,0.812222222222222,0,0.896382587369712,1462,1462,0
0.0570081954329871,1,1,0.958333333333333,0,0.978723404255319,1725,1725,0
0.0570081954329871,1.1,1,0.958333333333333,0,0.978723404255319,1725,1725,0
0.0570081954329871,1.25,1,0.958333333333333,0,0.978723404255319,1725,1725,0
0.0570081954329871,1.5,1,0.958333333333333,0,0.978723404255319,1725,1725,0
0.0570081954329871,1.75,1,0.958333333333333,0,0.978723404255319,1725,1725,0
0.0570081954329871,2,1,0.958333333333333,0,0.978723404255319,1725,1725,0
0.0570081954329871,2.5,1,0.958333333333333,0,0.978723404255319,1725,1725,0
0.0570081954329871,3,1,0.956666666666667,0,0.977853492333901,1722,1722,0
0.0570081954329871,4,1,0.952222222222222,0,0.975526465566306,1714,1714,0
0.0570081954329871,5,1,0.934444444444444,0,0.966111430212522,1682,1682,0
0.0570081954329871,7,1,0.887222222222222,0,0.940241389461289,1597,1597,0
0.0570081954329871,10,1,0.808888888888889,0,0.894348894348894,1456,1456,0
0.0635044818591944,1,1,0.946111111111111,0,0.972309449043677,1703,1703,0
0.0635044818591944,1.1,1,0.946111111111111,0,0.972309449043677,1703,1703,0
0.0635044818591944,1.25,1,0.946111111111111,0,0.972309449043677,1703,1703,0
0.0635044818591944,1.5,1,0.946111111111111,0,0.972309449043677,1703,1703,0
0.0635044818591944,1.75,1,0.946111111111111,0,0.972309449043677,1703,1703,0
0.0635044818591944,2,1,0.946111111111111,0,0.972309449043677,1703,1703,0
0.0635044818591944,2.5,1,0.946111111111111,0,0.972309449043677,1703,1703,0
0.0635044818591944,3,1,0.945555555555556,0,0.972015990862364,1702,1702,0
0.0635044818591944,4,1,0.941111111111111,0,0.969662278191185,1694,1694,0
0.0635044818591944,5,1,0.925,0,0.961038961038961,1665,1665,0
0.0635044818591944,7,1,0.881111111111111,0,0.93679858239811,1586,1586,0
0.0635044818591944,10,1,0.804444444444444,0,0.891625615763547,1448,1448,0
0.0703661306071725,1,1,0.933333333333333,0,0.96551724137931,1680,1680,0
0.0703661306071725,1.1,1,0.933333333333333,0,0.96551724137931,1680,1680,0
0.0703661306071725,1.25,1,0.933333333333333,0,0.96551724137931,1680,1680,0
0.0703661306071725,1.5,1,0.933333333333333,0,0.96551724137931,1680,1680,0
0.0703661306071725,1.75,1,0.933333333333333,0,0.96551724137931,1680,1680,0
0.0703661306071725,2,1,0.933333333333333,0,0.96551724137931,1680,1680,0
0.0703661306071725,2.5,1,0.933333333333333,0,0.96551724137931,1680,1680,0
0.0703661306071725,3,1,0.932777777777778,0,0.965219890773211,1679,1679,0
0.0703661306071725,4,1,0.929444444444444,0,0.963432191189174,1673,1673,0
0.0703661306071725,5,1,0.913888888888889,0,0.955007256894049,1645,1645,0
0.0703661306071725,7,1,0.873888888888889,0,0.932700859768752,1573,1573,0
0.0703661306071725,10,1,0.800555555555556,0,0.889231718605369,1441,1441,0
0.0761205215454438,1,1,0.920555555555556,0,0.958634654324559,1657,1657,0
0.0761205215454438,1.1,1,0.920555555555556,0,0.958634654324559,1657,1657,0
0.0761205215454438,1.25,1,0.920555555555556,0,0.958634654324559,1657,1657,0
0.0761205215454438,1.5,1,0.920555555555556,0,0.958634654324559,1657,1657,0
0.0761205215454438,1.75,1,0.920555555555556,0,0.958634654324559,1657,1657,0
0.0761205215454438,2,1,0.920555555555556,0,0.958634654324559,1657,1657,0
0.0761205215454438,2.5,1,0.920555555555556,0,0.958634654324559,1657,1657,0
0.0761205215454438,3,1,0.920555555555556,0,0.958634654324559,1657,1657,0
0.0761205215454438,4,1,0.917222222222222,0,0.956824108953926,1651,1651,0
0.0761205215454438,5,1,0.905,0,0.950131233595801,1629,1629,0
0.0761205215454438,7,1,0.868333333333333,0,0.929527207850134,1563,1563,0
0.0761205215454438,10,1,0.797777777777778,0,0.887515451174289,1436,1436,0
0.0806711427419275,1,1,0.908333333333333,0,0.951965065502183,1635,1635,0
0.0806711427419275,1.1,1,0.908333333333333,0,0.951965065502183,1635,1635,0
0.0806711427419275,1.25,1,0.908333333333333,0,0.951965065502183,1635,1635,0
0.0806711427419275,1.5,1,0.908333333333333,0,0.951965065502183,1635,1635,0
0.0806711427419275,1.75,1,0.908333333333333,0,0.951965065502183,1635,1635,0
0.0806711427419275,2,1,0.908333333333333,0,0.951965065502183,1635,1635,0
0.0806711427419275,2.5,1,0.908333333333333,0,0.951965065502183,1635,1635,0
0.0806711427419275,3,1,0.908333333333333,0,0.951965065502183,1635,1635,0
0.0806711427419275,4,1,0.906111111111111,0,0.950743223549985,1631,1631,0
0.0806711427419275,5,1,0.895,0,0.944591029023747,1611,1611,0
0.0806711427419275,7,1,0.861666666666667,0,0.925693822739481,1551,1551,0
0.0806711427419275,10,1,0.793888888888889,0,0.885103747290183,1429,1429,0
0.0862500035765072,1,1,0.895555555555556,0,0.944900351699883,1612,1612,0
0.0862500035765072,1.1,1,0.895555555555556,0,0.944900351699883,1612,1612,0
0.0862500035765072,1.25,1,0.895555555555556,0,0.944900351699883,1612,1612,0
0.0862500035765072,1.5,1,0.895555555555556,0,0.944900351699883,1612,1612,0
0.0862500035765072,1.75,1,0.895555555555556,0,0.944900351699883,1612,1612,0
0.0862500035765072,2,1,0.895555555555556,0,0.944900351699883,1612,1612,0
0.0862500035765072,2.5,1,0.895555555555556,0,0.944900351699883,1612,1612,0
0.0862500035765072,3,1,0.895555555555556,0,0.944900351699883,1612,1612,0
0.0862500035765072,4,1,0.893888888888889,0,0.943971839249047,1609,1609,0
0.0862500035765072,5,1,0.885,0,0.938992042440318,1593,1593,0
0.0862500035765072,7,1,0.853888888888889,0,0.921186694635901,1537,1537,0
0.0862500035765072,10,1,0.789444444444444,0,0.88233467867122,1421,1421,0
0.0891510625876776,1,1,0.882777777777778,0,0.937739746237828,1589,1589,0
0.0891510625876776,1.1,1,0.882777777777778,0,0.937739746237828,1589,1589,0
0.0891510625876776,1.25,1,0.882777777777778,0,0.937739746237828,1589,1589,0
0.0891510625876776,1.5,1,0.882777777777778,0,0.937739746237828,1589,1589,0
0.0891510625876776,1.75,1,0.882777777777778,0,0.937739746237828,1589,1589,0
